"subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyAccJerkMag-mean()" "fBodyAccJerkMag-std()" "fBodyAccJerkMag-meanFreq()" "fBodyGyroMag-mean()" "fBodyGyroMag-std()" "fBodyGyroMag-meanFreq()" "fBodyGyroJerkMag-mean()" "fBodyGyroJerkMag-std()" "fBodyGyroJerkMag-meanFreq()" "activity"
1 0.27756171 -0.014318487 -0.10787724 -0.99790424 -0.99431129 -0.99595166 0.95313551 -0.2634369 -0.012458678 -0.9990282 -0.99464403 -0.99675098 0.075342269 0.018055718 -0.0049718288 -0.99611698 -0.99343265 -0.9939722 -0.029814933 -0.078706495 0.093773469 -0.99747587 -0.99822808 -0.99813809 -0.096999665 -0.039383672 -0.055209671 -0.99721308 -0.99885611 -0.99589195 -0.99844133 -0.99798984 -0.99844133 -0.99798984 -0.99547632 -0.99763356 -0.99698274 -0.99900144 -0.99843291 -0.9991886 -0.99719829 -0.99261084 -0.99417669 -0.99825827 -0.99458578 -0.99675387 0.090345729 0.35771894 0.40806341 -0.99612215 -0.99357857 -0.99215543 -0.99644693 -0.99369185 -0.99446029 0.30277895 0.14594653 0.087776392 -0.99678336 -0.99846765 -0.99695895 -0.99765151 -0.99799488 -0.9988931 0.24488852 0.040963158 0.53805287 -0.99725253 -0.99819256 0.66457149 -0.99832359 -0.995093 0.28475946 -0.9988685 -0.99922087 0.48005633 -0.99904676 -0.99915254 0.60113375 "STANDING"
1 0.27715238 -0.017983328 -0.10660117 -0.99776322 -0.98995727 -0.99658567 0.95318325 -0.26189643 -0.012015606 -0.99904052 -0.99499448 -0.99536331 0.073413536 0.0045245992 -0.005894406 -0.99550617 -0.98680662 -0.99249984 -0.02917889 -0.07955402 0.094585279 -0.99758401 -0.99864863 -0.99768157 -0.097217687 -0.040646212 -0.054870288 -0.99666843 -0.99847664 -0.99586503 -0.997891 -0.99752775 -0.997891 -0.99752775 -0.99306888 -0.99440487 -0.99707363 -0.99843242 -0.99818838 -0.99867706 -0.99657474 -0.98697802 -0.99542528 -0.99844386 -0.99134414 -0.99683996 0.12662814 0.44121188 0.55619075 -0.9958259 -0.98689999 -0.99113965 -0.99549079 -0.98761657 -0.99236996 0.32105115 0.30897727 0.40567757 -0.99638039 -0.99844454 -0.99640039 -0.99797979 -0.99874253 -0.99850636 0.1732064 0.17626505 0.51947182 -0.99671069 -0.99781715 0.68400956 -0.99449599 -0.99278698 0.37712092 -0.99852538 -0.99850046 0.34517548 -0.99842415 -0.99888625 0.57633902 "STANDING"
1 0.2756763 -0.021264234 -0.11080122 -0.99786211 -0.99009076 -0.99459257 0.95309294 -0.26245862 -0.011512171 -0.99833263 -0.99198868 -0.99706732 0.076943687 0.005482978 0.0016020823 -0.9956916 -0.98292126 -0.99269663 -0.028153699 -0.076118947 0.088998758 -0.99808137 -0.9975863 -0.99486246 -0.097980589 -0.039427698 -0.055537897 -0.99731648 -0.99855988 -0.99636971 -0.99589346 -0.99728461 -0.99589346 -0.99728461 -0.99222923 -0.99284139 -0.99762227 -0.99796907 -0.99852925 -0.99891331 -0.9975464 -0.9864129 -0.99403597 -0.99796805 -0.99198378 -0.99452293 0.09708178 0.43327102 0.41249506 -0.99630977 -0.98291315 -0.99221625 -0.99530314 -0.98414932 -0.9915595 0.31547212 0.15183527 0.27388505 -0.9970942 -0.99788171 -0.99467877 -0.99840904 -0.9973201 -0.99529435 0.15286778 0.12748859 0.15789138 -0.99596298 -0.998191 0.63675107 -0.99258499 -0.99181646 0.49293471 -0.99824461 -0.99793024 0.25122244 -0.99896566 -0.9985402 0.48022509 "STANDING"
1 0.2792002 -0.017714427 -0.10916135 -0.99838929 -0.98730784 -0.99083159 0.95273161 -0.26500697 -0.012703514 -0.99849937 -0.99227999 -0.99292597 0.078642693 0.016503342 -4.8515198e-05 -0.99671667 -0.98591724 -0.99281698 -0.027220935 -0.069195151 0.079055228 -0.99833703 -0.99820829 -0.99598691 -0.097053649 -0.039995777 -0.059039117 -0.99779214 -0.99830456 -0.99575499 -0.99521534 -0.99651065 -0.99521534 -0.99651065 -0.99337454 -0.99435793 -0.99736198 -0.9977236 -0.99832144 -0.99893826 -0.99750264 -0.98498699 -0.98999238 -0.9989003 -0.98839141 -0.99125809 0.18278855 0.29565478 0.19559695 -0.9965272 -0.98644595 -0.99045005 -0.997259 -0.98621704 -0.99397855 0.30707408 0.087754562 0.19355673 -0.99763528 -0.99799155 -0.9942121 -0.9985502 -0.99830862 -0.99714765 0.20210878 0.14995588 0.46774838 -0.99508421 -0.9975563 0.60871588 -0.99429146 -0.99276945 0.36203326 -0.99803662 -0.9977049 0.35343666 -0.99872646 -0.9990231 0.46819093 "STANDING"
1 0.28171549 -0.011910678 -0.10287513 -0.99853388 -0.98848901 -0.99318367 0.9532188 -0.2650432 -0.013126421 -0.99749379 -0.99145541 -0.99475932 0.074924981 0.0099539071 0.00068788567 -0.99683571 -0.98672319 -0.99262375 -0.024960701 -0.071607144 0.080856127 -0.99624819 -0.99767145 -0.99406934 -0.096984078 -0.040981257 -0.056018736 -0.99692766 -0.99810702 -0.99400441 -0.99419344 -0.99494985 -0.99419344 -0.99494985 -0.99333286 -0.9952337 -0.99569879 -0.99735309 -0.99740976 -0.99890363 -0.99865677 -0.98672372 -0.99260252 -0.99840255 -0.98914555 -0.9932395 0.21581421 0.30385235 0.36094598 -0.99694736 -0.98576146 -0.9908238 -0.99695721 -0.98905174 -0.99304129 0.47884333 0.16954035 0.3207876 -0.99512261 -0.99756262 -0.99341683 -0.99656089 -0.9976868 -0.99477065 -0.013018887 0.043613052 0.2594532 -0.99427863 -0.99537148 0.48284287 -0.99444815 -0.99520624 0.36154353 -0.99721689 -0.99782288 0.31076193 -0.99873615 -0.99886745 0.73008435 "STANDING"
1 0.27899267 -0.014531029 -0.10659617 -0.99805969 -0.98606983 -0.99342424 0.95419361 -0.26194319 -0.011180786 -0.99796817 -0.98848774 -0.99047056 0.074219489 0.0044872377 0.0069293456 -0.99605338 -0.98671816 -0.99156012 -0.027372739 -0.0753043 0.088552726 -0.9935398 -0.99742925 -0.99505457 -0.097154466 -0.039321883 -0.051857918 -0.99574247 -0.99798917 -0.99445348 -0.9957494 -0.99441625 -0.9957494 -0.99441625 -0.99251624 -0.99485866 -0.99526631 -0.99616702 -0.99717187 -0.99868261 -0.99747202 -0.9852728 -0.99227953 -0.99834409 -0.98628632 -0.9938875 0.082183504 0.30626546 0.55616005 -0.99654528 -0.98709855 -0.9903284 -0.99577968 -0.98715184 -0.99126017 0.22387222 0.23600015 0.29543031 -0.99272051 -0.99733625 -0.99325176 -0.99372716 -0.9974327 -0.99626738 -0.16758088 0.13231293 0.40559982 -0.99363919 -0.99500518 0.49427509 -0.99439824 -0.99426938 0.33791454 -0.99674532 -0.99619603 0.16975243 -0.99838463 -0.99900752 0.67707316 "STANDING"
1 0.27573444 -0.01801884 -0.10677578 -0.99925496 -0.99366888 -0.9941888 0.95458893 -0.26049928 -0.0099594009 -0.99900508 -0.99730066 -0.99773765 0.073460968 0.01837229 0.001436324 -0.99656406 -0.98927805 -0.99108795 -0.030529617 -0.074705186 0.089415593 -0.99433322 -0.99747657 -0.9967981 -0.10226052 -0.040127012 -0.052669203 -0.99543855 -0.99754026 -0.99537407 -0.9985525 -0.99776154 -0.9985525 -0.99776154 -0.99338553 -0.99456104 -0.99582615 -0.99579462 -0.99717422 -0.9982994 -0.99898187 -0.98994616 -0.99251428 -0.99939524 -0.99547014 -0.99502186 0.40897251 0.47161137 0.47771081 -0.99736314 -0.98910225 -0.98919841 -0.99589031 -0.99028132 -0.99157098 0.46784619 0.20163927 0.29315673 -0.99206061 -0.99732034 -0.99534292 -0.99504265 -0.99752732 -0.99774839 0.039766646 0.24039051 0.3996916 -0.99638609 -0.99864097 0.82097848 -0.99322754 -0.99555244 0.55391815 -0.99660807 -0.99570376 0.20173051 -0.99796927 -0.99865929 0.71828398 "STANDING"
1 0.14450396 0.18926326 0.062769317 -0.90429967 -0.18193654 -0.44315051 0.87409866 0.042479149 0.33309449 -0.81418938 -0.25461649 -0.34244329 0.13805762 -0.34777099 -0.33527233 -0.98122357 -0.96614228 -0.98349118 -0.046489666 -0.28289794 0.22948437 -0.9733557 -0.97220339 -0.9171989 -0.11571413 -0.066663019 0.01633599 -0.98520162 -0.98666522 -0.98196657 -0.5543692 -0.18717165 -0.5543692 -0.18717165 -0.97526798 -0.97133698 -0.8738801 -0.96976795 -0.99023484 -0.9801139 -0.92128754 -0.43277861 -0.61401743 -0.89802907 -0.12526373 -0.40381329 -0.35489841 -0.18146416 -0.12436529 -0.98209043 -0.96914184 -0.9815657 -0.98187701 -0.96489086 -0.98385314 0.25988055 -0.59850344 -0.2711709 -0.967536 -0.9690438 -0.89992251 -0.97513158 -0.97447678 -0.93123209 -0.065895342 0.17024687 0.13254114 -0.44662992 -0.19941645 -0.33811215 -0.97565857 -0.96429842 -0.31267252 -0.97506987 -0.97112442 -0.26760821 -0.98331724 -0.9772135 -0.25760727 "SITTING"
1 0.28725164 -0.037455064 -0.14597431 -0.98291504 -0.89160489 -0.94143811 0.83566368 0.16067501 0.39982173 -0.96038769 -0.89611252 -0.91088155 0.089548399 -0.034317974 0.0030597368 -0.99243453 -0.98825647 -0.99383772 -0.04840838 -0.23917386 0.24705037 -0.99422554 -0.97536842 -0.9688802 -0.094242126 -0.022414444 -0.06697056 -0.99703744 -0.99794847 -0.99666202 -0.93459377 -0.93195422 -0.93459377 -0.93195422 -0.99288968 -0.99458511 -0.89520271 -0.95274453 -0.99808771 -0.99875192 -0.98612352 -0.9319656 -0.97975316 -0.9814758 -0.88046372 -0.9286557 -0.16587014 -0.16081735 -0.34313523 -0.99252438 -0.98909638 -0.99178965 -0.99298662 -0.98798979 -0.99462142 0.18773056 -0.19884526 0.22072527 -0.9938543 -0.97978496 -0.97820971 -0.99427314 -0.97297426 -0.96880151 0.10066045 -0.14922323 -0.30398028 -0.95362658 -0.93096339 -0.087781605 -0.99476974 -0.99278695 0.30987137 -0.96970623 -0.95058339 -0.25681219 -0.99858976 -0.99876688 0.5824263 "SITTING"
1 0.2799976 -0.019484036 -0.10572355 -0.99281839 -0.94035041 -0.98149266 0.83695957 0.15187734 0.38646765 -0.98263913 -0.94642426 -0.96440037 0.071215441 0.044244119 0.020358157 -0.9946122 -0.99291965 -0.99189025 -0.039411936 -0.16674787 0.18301929 -0.99564427 -0.97823105 -0.96663998 -0.095291208 -0.026020031 -0.078193929 -0.99807729 -0.99817308 -0.99835245 -0.97699498 -0.97105963 -0.97699498 -0.97105963 -0.99423479 -0.99452938 -0.94096567 -0.95416523 -0.99886254 -0.9991864 -0.99293691 -0.95749137 -0.98337133 -0.9926239 -0.9352808 -0.98084231 -0.039967658 -0.068091694 0.32346304 -0.99433646 -0.99333255 -0.99017788 -0.9954535 -0.99285842 -0.99217735 0.46011421 0.0314105 0.16349957 -0.99528558 -0.98342481 -0.96993296 -0.99568476 -0.97548568 -0.96842315 0.0044110032 -0.1816702 0.032572191 -0.97670695 -0.9712139 -0.10127908 -0.99398527 -0.99407461 0.41989445 -0.96972021 -0.95245005 -0.19922705 -0.99897315 -0.99932551 0.75559309 "SITTING"
1 0.22184689 0.034107675 -0.12361242 -0.81470826 -0.749418 -0.57189889 0.83878762 0.15070183 0.38345181 -0.99203824 -0.96233892 -0.96232958 -0.013591322 0.12068585 0.22870415 -0.88383041 -0.85460677 -0.91135086 -0.037731641 0.021333829 0.076579313 -0.73087388 -0.49964946 -0.56901637 -0.016521407 -0.065023681 -0.15063907 -0.89380459 -0.88147183 -0.85853561 -0.81575864 -0.50812531 -0.81575864 -0.50812531 -0.91387886 -0.81597791 -0.68190845 -0.27136454 -0.9175591 -0.83220576 -0.80764453 -0.76550533 -0.67628885 -0.81740855 -0.75605135 -0.55205838 -0.33693309 -0.13636196 -0.27067181 -0.88214836 -0.85881998 -0.90403706 -0.8964778 -0.85985543 -0.91690502 -0.0064065533 -0.6040985 -1 -0.74866144 -0.69737845 -0.65352471 -0.73003425 -0.41291791 -0.58390665 -0.38264807 -0.94397478 -0.57021937 -0.61264851 -0.53386872 -0.24293782 -0.86032147 -0.76927158 -0.12170217 -0.60433533 -0.22046404 -0.61820352 -0.87086437 -0.80216905 -0.46353347 "SITTING"
1 -0.041701306 0.17510248 0.025551778 -0.75839283 -0.58653735 -0.43911019 0.81080506 0.19559534 0.38713197 -0.80474333 -0.73280728 -0.84969761 0.050456562 0.090830365 0.0053317431 -0.85803037 -0.84002483 -0.8962204 -0.0038232806 0.019187316 -0.050212092 -0.72058157 -0.48896854 -0.50932463 -0.095521677 -0.067817006 -0.040522627 -0.88630796 -0.87419654 -0.84808876 -0.50739668 -0.49055481 -0.50739668 -0.49055481 -0.86678801 -0.83897844 -0.59287987 -0.35701417 -0.88878839 -0.85172027 -0.81335631 -0.70656744 -0.70433301 -0.73954717 -0.5594663 -0.3690514 -0.68882682 -0.40545407 -0.98554246 -0.8667756 -0.84357581 -0.89207213 -0.86126158 -0.84714569 -0.89848012 -0.24581491 -0.60192507 -0.94151016 -0.77404985 -0.6872257 -0.68464064 -0.71281525 -0.40157813 -0.50884639 -0.74889709 -0.92929818 -0.78856591 -0.68219367 -0.4881476 -0.59724662 -0.85131788 -0.82288377 0.10924388 -0.65163072 -0.3117463 -0.72176765 -0.87238357 -0.83747045 -0.25455139 "SITTING"
1 0.013903671 0.15329608 0.016242945 -0.80863778 -0.57274619 -0.62641542 0.70308608 0.31406786 0.43977403 -0.59632839 -0.53455402 -0.64299102 0.17843808 -0.11966443 -0.25914034 -0.92242832 -0.93646888 -0.95518789 -0.0045972195 -0.15669611 0.060405191 -0.92572959 -0.89701675 -0.72055919 -0.18174043 -0.014079617 0.047204388 -0.9636738 -0.95824501 -0.9490345 -0.62102725 -0.48451097 -0.62102725 -0.48451097 -0.94302661 -0.91068062 -0.85361742 -0.81063604 -0.9660986 -0.9471408 -0.85010909 -0.76166325 -0.72770498 -0.79420134 -0.52521634 -0.6046235 -0.19326051 -0.30854286 0.054190525 -0.92109636 -0.93762977 -0.94925418 -0.93108771 -0.93956888 -0.95970531 0.26304766 -0.54949189 -0.58818391 -0.88630279 -0.91679646 -0.78006986 -0.93920178 -0.88702317 -0.72890522 0.36521133 -0.27548492 -0.3631185 -0.69185852 -0.47811404 -0.26523161 -0.91377977 -0.90566871 0.20968223 -0.85722556 -0.81369615 -0.10875928 -0.94761761 -0.94961434 0.18128656 "SITTING"
1 0.30368927 -0.0042428053 -0.15085028 -0.95650333 -0.83867155 -0.94300953 0.6182581 0.40950272 0.4812985 -0.90544971 -0.85046281 -0.91527246 0.098998778 -0.074612565 -0.0073366086 -0.98969999 -0.98115962 -0.99574605 -0.042681542 -0.15263343 0.20315388 -0.99621609 -0.97820247 -0.97771988 -0.10305335 -0.011939118 -0.062791658 -0.99592893 -0.98907867 -0.99323089 -0.91595384 -0.89361999 -0.91595384 -0.89361999 -0.99107291 -0.98994373 -0.93617751 -0.96711724 -0.99314699 -0.98932118 -0.9677791 -0.87902803 -0.98069583 -0.95235854 -0.82955267 -0.93038551 -0.37811345 -0.061498425 -0.49906435 -0.98835635 -0.98103161 -0.99519463 -0.99249781 -0.98267927 -0.99473074 0.24003213 -0.22633621 -0.12355492 -0.9939928 -0.97374029 -0.98158671 -0.99699378 -0.98157382 -0.97832539 0.40785068 0.39012234 -0.1996484 -0.90549594 -0.90262603 -0.1171333 -0.99033636 -0.98782658 0.2496267 -0.96910523 -0.97115637 0.15269307 -0.98956557 -0.98918242 0.12348951 "SITTING"
1 0.29075969 -0.02403476 -0.11673889 -0.97737449 -0.96384053 -0.96250503 0.6220655 0.41986657 0.46862799 -0.95196097 -0.96299035 -0.94159828 0.062975489 0.03415889 0.033170611 -0.99358012 -0.99102301 -0.9989028 -0.041556713 -0.11325798 0.1566043 -0.99813599 -0.99054256 -0.97702357 -0.095537878 -0.035066258 -0.068364914 -0.99918853 -0.99412613 -0.99735654 -0.97480504 -0.9566084 -0.97480504 -0.9566084 -0.99684513 -0.99590981 -0.96385423 -0.97509882 -0.99679493 -0.99571251 -0.98339322 -0.97465043 -0.97488987 -0.974984 -0.96006561 -0.95783963 -0.37278954 0.086423859 0.038592924 -0.99375401 -0.99063849 -0.99841352 -0.99392194 -0.99220246 -0.99787899 0.41077455 0.20907625 -0.089948182 -0.9980739 -0.9912576 -0.98090949 -0.99808887 -0.99006757 -0.97768507 0.17608884 0.011722064 -0.011644735 -0.96861566 -0.95600866 -0.21394221 -0.99554762 -0.99517066 0.35068262 -0.98475673 -0.9733614 -0.22985723 -0.9958058 -0.9954641 0.20092475 "SITTING"
1 0.27090823 -0.014412968 -0.10652245 -0.99385604 -0.9931787 -0.9934703 0.62745102 0.41503721 0.46423103 -0.98694934 -0.99214128 -0.98848719 0.075591498 0.011694892 -0.0072211967 -0.99740715 -0.99211449 -0.99739047 -0.035457677 -0.091001714 0.11779396 -0.99673098 -0.99424221 -0.98667882 -0.095751535 -0.036409127 -0.065751415 -0.99879597 -0.99464491 -0.99681566 -0.99523836 -0.99550157 -0.99523836 -0.99550157 -0.99763638 -0.99785691 -0.98430476 -0.98688986 -0.99703141 -0.99591487 -0.99597643 -0.99340829 -0.99489744 -0.99282051 -0.99235834 -0.99211813 -0.34877332 0.33510024 0.2858224 -0.99732906 -0.99224316 -0.99601381 -0.99773605 -0.99249266 -0.9974402 0.2340979 0.30383385 0.24861129 -0.99696281 -0.99334008 -0.98624004 -0.99658723 -0.99485993 -0.98790654 0.021293298 0.38783759 0.078644167 -0.99683806 -0.99428267 0.38033394 -0.99778629 -0.99658205 0.20742657 -0.991537 -0.98593044 -0.070297819 -0.99608502 -0.99554573 0.054594781 "SITTING"
1 0.2795534 -0.017001147 -0.11051668 -0.99607594 -0.99578152 -0.99822168 0.62532313 0.41648854 0.46494774 -0.99505769 -0.9965211 -0.99381054 0.072773826 0.0035293806 -0.00060033363 -0.99646841 -0.99119252 -0.99673754 -0.030919137 -0.074625079 0.094283835 -0.99909646 -0.99291725 -0.99092483 -0.096390151 -0.03903317 -0.061621011 -0.99873284 -0.99459335 -0.99532203 -0.99906744 -0.99906531 -0.99906744 -0.99906531 -0.99661376 -0.99756977 -0.99388844 -0.9937742 -0.99658655 -0.99598442 -0.99612732 -0.99272576 -0.99818451 -0.99594084 -0.99697932 -0.99748962 -0.018697562 0.59323932 0.3177813 -0.99670618 -0.99155288 -0.99688883 -0.9964667 -0.99132658 -0.99494922 0.24908144 0.23065029 0.13494586 -0.99872231 -0.99296995 -0.99091693 -0.99920566 -0.9928408 -0.99161487 0.50889684 0.078256408 0.1891825 -0.99835502 -0.99914369 0.66066759 -0.99779214 -0.99581104 0.27088552 -0.99410838 -0.99442573 0.2499139 -0.99603174 -0.99580097 0.092354948 "SITTING"
1 0.27635864 -0.016138088 -0.10803259 -0.99557733 -0.99454385 -0.99454372 0.62577398 0.4168573 0.46439573 -0.99616079 -0.99837049 -0.9954126 0.076218027 0.0094053857 -0.0080907158 -0.99488413 -0.99050354 -0.99724301 -0.028201987 -0.072296089 0.084889322 -0.99834012 -0.99422482 -0.99602129 -0.09732419 -0.042724214 -0.056653466 -0.99860547 -0.99482467 -0.99451645 -0.9980118 -0.9955942 -0.9980118 -0.9955942 -0.99594417 -0.99763017 -0.99663124 -0.99631676 -0.99648651 -0.99617057 -0.99529816 -0.99169066 -0.99619448 -0.99560896 -0.99562919 -0.99296166 -0.11663145 0.35153092 0.2462047 -0.99502795 -0.99064115 -0.99663253 -0.99514544 -0.99098612 -0.99632589 0.15700775 0.055799457 0.08142481 -0.99794548 -0.99445974 -0.99484406 -0.99842318 -0.99402078 -0.99684885 0.2267544 0.1179848 0.41430166 -0.99642627 -0.99473344 0.3803319 -0.99760323 -0.99632383 0.58411544 -0.99582391 -0.99733499 0.53869512 -0.99596914 -0.99636766 0.45367772 "SITTING"
1 0.23715407 0.0078251224 -0.12283791 -0.97995358 -0.86619341 -0.96829047 0.89093772 0.11359108 0.33032214 -0.93882287 -0.87952195 -0.96472588 0.075301588 0.082650327 -0.0089599647 -0.98434397 -0.97182661 -0.98618311 -0.22503946 -0.13315886 -0.59416576 -0.95390955 -0.97297342 -0.84095619 -0.076136273 -0.023511625 0.048746095 -0.99218252 -0.99252142 -0.99244534 -0.92623334 -0.94594716 -0.92623334 -0.94594716 -0.98365142 -0.97954382 -0.62607513 -0.83659935 -0.99269133 -0.99356814 -0.98333264 -0.89914658 -0.97708524 -0.97845261 -0.85859152 -0.96490936 -0.29392057 -0.037053012 0.074115336 -0.98365156 -0.96959332 -0.98323096 -0.98664266 -0.97707565 -0.98784088 0.27396304 -0.29717515 0.11202399 -0.95825574 -0.9788201 -0.84816728 -0.95333014 -0.96989231 -0.85297934 -0.26690398 -0.034240203 0.020744702 -0.9452631 -0.95362659 -0.028536046 -0.9795682 -0.97790115 0.13208827 -0.88993038 -0.83292149 -0.22143822 -0.9936382 -0.99346944 0.1908948 "SITTING"
1 0.2731084 0.0065181116 -0.10947182 -0.99078294 -0.93506515 -0.99072156 0.87653997 0.12558056 0.32520586 -0.97677857 -0.91534904 -0.99164161 0.084520112 -0.018946735 0.0076682065 -0.99051461 -0.99076345 -0.99205386 -0.14933808 -0.10757556 -0.28657183 -0.94503475 -0.98871206 -0.83657336 -0.060468253 -0.047491065 0.053835275 -0.99831777 -0.99404793 -0.99635394 -0.96816289 -0.94767986 -0.96816289 -0.94767986 -0.9923627 -0.99272934 -0.78814522 -0.82768948 -0.99529654 -0.99563264 -0.98981469 -0.95409312 -0.99134764 -0.99110846 -0.92953745 -0.99012132 -0.21649809 -0.21206321 0.34798247 -0.99075219 -0.99066458 -0.99097901 -0.99105092 -0.99155239 -0.99158121 0.37870975 0.16135456 0.080316572 -0.94008916 -0.989201 -0.83844239 -0.94678149 -0.98838593 -0.85070435 -0.0061954885 0.10573534 0.028201727 -0.96858175 -0.94488385 -0.33615197 -0.99263806 -0.99098543 0.36795187 -0.87774284 -0.82666953 -0.18956279 -0.99561812 -0.9955675 0.20703659 "SITTING"
1 0.28150539 -0.018434859 -0.11139287 -0.99546804 -0.98433022 -0.99099514 0.87482213 0.14006721 0.32441057 -0.99404779 -0.98811386 -0.99610975 0.082081964 -0.0058534975 0.0032024153 -0.99447393 -0.99227559 -0.99127045 -0.079366112 -0.094869929 -0.040538466 -0.96234359 -0.98868112 -0.90097784 -0.074240872 -0.03881165 0.0044609208 -0.99784305 -0.99528855 -0.99621464 -0.99295106 -0.99577426 -0.99295106 -0.99577426 -0.9934185 -0.99521943 -0.92159819 -0.8924004 -0.99658889 -0.99663743 -0.99443506 -0.9848406 -0.99008845 -0.9959233 -0.98392125 -0.99145955 0.076414562 0.40024132 0.22731502 -0.99449871 -0.99273746 -0.99029847 -0.99492506 -0.99219621 -0.99066655 0.014616459 0.10934847 0.084225113 -0.96068647 -0.99124222 -0.91150016 -0.96305174 -0.98722279 -0.90654805 -0.055776458 -0.34182688 -0.029434105 -0.99597166 -0.99538682 0.32707443 -0.99454495 -0.994891 0.599001 -0.93017017 -0.88862055 -0.23003117 -0.99665915 -0.99642101 0.10694842 "SITTING"
1 0.27843225 -0.019654302 -0.10797029 -0.99439029 -0.98456278 -0.99198578 0.8764618 0.1392361 0.32357956 -0.99725489 -0.98846264 -0.99715923 0.07268307 0.019739112 0.004014346 -0.99264049 -0.99064198 -0.99159452 -0.037824733 -0.07652653 0.074576303 -0.98300305 -0.99349202 -0.97544897 -0.086175374 -0.040941551 -0.041286479 -0.99708794 -0.99492132 -0.99763961 -0.9934379 -0.9938755 -0.9934379 -0.9938755 -0.99298342 -0.99322502 -0.9823882 -0.9765392 -0.99707243 -0.99584487 -0.99263436 -0.98576419 -0.99157404 -0.99525185 -0.98377944 -0.99200955 -0.083038861 0.1907299 0.32761295 -0.9929579 -0.99115707 -0.99096366 -0.99289097 -0.99061234 -0.99061151 0.031498302 0.22432089 0.080305225 -0.9815204 -0.99348002 -0.98001141 -0.98344879 -0.9934553 -0.97605565 -0.053054666 0.054628796 -0.097023482 -0.9936202 -0.99409828 0.27378135 -0.9923338 -0.99338603 0.39526201 -0.98615395 -0.97464616 -0.29828361 -0.99589482 -0.99565892 0.21731284 "SITTING"
1 0.2733796 -0.0099401064 -0.10839283 -0.9955058 -0.98176748 -0.99347363 0.87645385 0.13843401 0.3233988 -0.99760938 -0.98843377 -0.99884243 0.072130253 0.019920529 -0.0014860567 -0.99387916 -0.9902451 -0.99233342 -0.0210748 -0.072633665 0.11579647 -0.99429125 -0.99472922 -0.98163073 -0.093413419 -0.040875199 -0.043482017 -0.99756387 -0.99580404 -0.99685086 -0.99091407 -0.99281205 -0.99091407 -0.99281205 -0.99379982 -0.99349987 -0.98533998 -0.98621149 -0.99734824 -0.9970187 -0.9941993 -0.98765983 -0.99277646 -0.99613117 -0.97902885 -0.9935939 0.13609128 0.03456387 0.30457906 -0.99360419 -0.99067982 -0.9917045 -0.99478159 -0.99034831 -0.99135708 0.28363361 0.029142162 0.11532156 -0.99316069 -0.99483197 -0.98359383 -0.99458049 -0.99460844 -0.98246771 -0.025235088 0.11509315 -0.19059519 -0.99313905 -0.99271444 0.24510134 -0.99341205 -0.99215353 0.26160998 -0.99192262 -0.98483098 -0.21274682 -0.99675725 -0.99725922 0.45860339 "SITTING"
